percent,reads_clade,reads_taxon,rank,taxid,name,db_name
40.55,4055,4055,U,0,unclassified,prackendb
59.45,5945,16,,1,root,prackendb
59.12,5912,205,1,131567,cellular organisms,prackendb
54.95,5495,328,,2759,Eukaryota,prackendb
46.11,4611,36,D1,33154,Opisthokonta,prackendb
45.43,4543,2,K,33208,Metazoa,prackendb
45.39,4539,9,K1,6072,Eumetazoa,prackendb
45.25,4525,432,K2,33213,Bilateria,prackendb
31.95,3195,134,K3,33317,Protostomia,prackendb
28.57,2857,12,K4,1206794,Ecdysozoa,prackendb
28.27,2827,0,K5,88770,Panarthropoda,prackendb
28.26,2826,11,P,6656,Arthropoda,prackendb
27.9,2790,0,P1,197563,Mandibulata,prackendb
27.88,2788,33,P2,197562,Pancrustacea,prackendb
27.12,2712,2,P3,6960,Hexapoda,prackendb
27.05,2705,0,C,50557,Insecta,prackendb
27.05,2705,0,C1,85512,Dicondylia,prackendb
27.05,2705,1,C2,7496,Pterygota,prackendb
27.03,2703,72,C3,33340,Neoptera,prackendb
25.19,2519,209,C4,33392,Endopterygota,prackendb
19.45,1945,15,C5,85604,Amphiesmenoptera,prackendb
18.95,1895,1,O,7088,Lepidoptera,prackendb
18.9,1890,0,O1,41191,Glossata,prackendb
18.9,1890,0,O2,41196,Neolepidoptera,prackendb
18.9,1890,0,O3,41197,Heteroneura,prackendb
18.86,1886,87,O4,37567,Ditrysia,prackendb
15.92,1592,204,O5,104431,Obtectomera,prackendb
7.43,743,19,O6,37570,Noctuoidea,prackendb
5.48,548,23,F,7100,Noctuidae,prackendb
2.19,219,2,F1,95186,Plusiinae,prackendb
1.89,189,0,G,254717,Chrysodeixis,prackendb
1.89,189,189,S,689277,Chrysodeixis includens,prackendb
0.15,15,0,G,254364,Abrostola,prackendb
0.08,8,8,S,938171,Abrostola tripartita,prackendb
0.07,7,7,S,254365,Abrostola triplasia,prackendb
0.09,9,0,G,254361,Autographa,prackendb
0.06,6,6,S,987893,Autographa pulchrina,prackendb
0.03,3,3,S,254363,Autographa gamma,prackendb
0.03,3,0,G,179673,Diachrysia,prackendb
0.03,3,3,S,179674,Diachrysia chrysitis,prackendb
0.01,1,0,G,7110,Trichoplusia,prackendb
0.01,1,1,S,7111,Trichoplusia ni,prackendb
0.77,77,1,F1,95244,Hadeninae,prackendb
0.24,24,3,G,103830,Mythimna,prackendb
0.12,12,12,S,997540,Mythimna ferrago,prackendb
0.05,5,5,S,987985,Mythimna impura,prackendb
0.04,4,4,S,987983,Mythimna albipuncta,prackendb
0.15,15,0,G,320087,Euplexia,prackendb
0.15,15,15,S,987933,Euplexia lucipara,prackendb
0.09,9,0,G,988059,Anorthoa,prackendb
0.09,9,9,S,988060,Anorthoa munda,prackendb
0.09,9,0,G,988123,Hecatera,prackendb
0.09,9,9,S,988125,Hecatera dysodea,prackendb
0.07,7,0,G,320089,Phlogophora,prackendb
0.07,7,7,S,875884,Phlogophora meticulosa,prackendb
0.06,6,0,G,55056,Mamestra,prackendb
0.06,6,6,S,55057,Mamestra brassicae,prackendb
0.06,6,0,G,946290,Tholera,prackendb
0.06,6,6,S,988041,Tholera decimalis,prackendb
0.69,69,1,F1,95179,Noctuinae,prackendb
0.39,39,3,F2,2555566,Noctuini,prackendb
0.15,15,0,G,320016,Xestia,prackendb
0.06,6,6,S,988049,Xestia xanthographa,prackendb
0.05,5,5,S,987431,Xestia c-nigrum,prackendb
0.04,4,4,S,997545,Xestia sexstrigata,prackendb
0.08,8,1,G,214276,Noctua,prackendb
0.03,3,3,S,753202,Noctua fimbriata,prackendb
0.02,2,2,S,214277,Noctua pronuba,prackendb
0.02,2,2,S,987995,Noctua janthe,prackendb
0.05,5,0,G,47766,Agrotis,prackendb
0.05,5,5,S,1857961,Agrotis puta,prackendb
0.05,5,0,G,214282,Ochropleura,prackendb
0.05,5,5,S,320037,Ochropleura plecta,prackendb
0.03,3,0,G,320033,Diarsia,prackendb
0.03,3,3,S,987925,Diarsia rubi,prackendb
0.2,20,2,F2,2555556,Apameini,prackendb
0.07,7,0,G,95189,Apamea,prackendb
0.05,5,5,S,875885,Apamea monoglypha,prackendb
0.02,2,2,S,689061,Apamea sordens,prackendb
0.04,4,0,G,688395,Amphipoea,prackendb
0.04,4,4,S,987876,Amphipoea oculea,prackendb
0.04,4,0,G,882791,Luperina,prackendb
0.04,4,4,S,988174,Luperina testacea,prackendb
0.03,3,0,G,214170,Hydraecia,prackendb
0.03,3,3,S,214171,Hydraecia micacea,prackendb
0.09,9,0,G,320076,Caradrina,prackendb
0.09,9,9,S,987895,Caradrina clavipalpis,prackendb
0.59,59,1,F1,572922,Xyleninae,prackendb
0.11,11,0,G,689302,Agrochola,prackendb
0.06,6,6,S,987866,Agrochola circellaris,prackendb
0.05,5,5,S,987872,Agrochola macilenta,prackendb
0.09,9,0,G,988105,Dryobotodes,prackendb
0.09,9,9,S,988106,Dryobotodes eremita,prackendb
0.09,9,0,G,2492374,Omphaloscelis,prackendb
0.09,9,9,S,2492375,Omphaloscelis lunosa,prackendb
0.08,8,0,G,988070,Atethmia,prackendb
0.08,8,8,S,988071,Atethmia centrago,prackendb
0.07,7,0,G,997550,Mesoligia,prackendb
0.07,7,7,S,997551,Mesoligia furuncula,prackendb
0.06,6,0,G,988080,Brachylomia,prackendb
0.06,6,6,S,988081,Brachylomia viminalis,prackendb
0.05,5,0,G,988063,Aporophyla,prackendb
0.05,5,5,S,1337163,Aporophyla lueneburgensis,prackendb
0.03,3,0,G,1101105,Griposia,prackendb
0.03,3,3,S,1101106,Griposia aprilina,prackendb
0.43,43,0,F1,95182,Amphipyrinae,prackendb
0.18,18,0,G,56365,Amphipyra,prackendb
0.1,10,10,S,987877,Amphipyra berbera,prackendb
0.08,8,8,S,689058,Amphipyra tragopoginis,prackendb
0.16,16,1,G,7106,Spodoptera,prackendb
0.09,9,9,S,7109,Spodoptera littoralis,prackendb
0.06,6,6,S,7107,Spodoptera exigua,prackendb
0.08,8,0,G,1430964,Xylocampa,prackendb
0.08,8,8,S,1870430,Xylocampa areola,prackendb
0.01,1,0,G,988055,Allophyes,prackendb
0.01,1,1,S,988056,Allophyes oxyacanthae,prackendb
0.23,23,0,F1,116124,Ipimorphinae,prackendb
0.15,15,0,G,116125,Cosmia,prackendb
0.08,8,8,S,987909,Cosmia pyralina,prackendb
0.07,7,7,S,116126,Cosmia trapezina,prackendb
0.08,8,0,G,116129,Eupsilia,prackendb
0.08,8,8,S,116130,Eupsilia transversa,prackendb
0.15,15,0,F1,95175,Acronictinae,prackendb
0.08,8,0,G,938225,Craniophora,prackendb
0.08,8,8,S,938226,Craniophora ligustri,prackendb
0.07,7,0,G,56362,Acronicta,prackendb
0.04,4,4,S,987865,Acronicta psi,prackendb
0.03,3,3,S,987859,Acronicta aceris,prackendb
0.08,8,0,F1,95214,Acontiinae,prackendb
0.08,8,0,G,753440,Trisateles,prackendb
0.08,8,8,S,753441,Trisateles emortualis,prackendb
0.07,7,0,F1,95178,Heliothinae,prackendb
0.07,7,1,G,7112,Helicoverpa,prackendb
0.06,6,6,S,7113,Helicoverpa zea,prackendb
0.05,5,0,F1,1430885,Eustrotiinae,prackendb
0.05,5,0,G,708062,Protodeltote,prackendb
0.05,5,5,S,708063,Protodeltote pygarga,prackendb
1.23,123,1,F,695564,Erebidae,prackendb
0.53,53,1,F1,30225,Arctiinae,prackendb
0.28,28,0,F2,1945703,Spilosomini,prackendb
0.13,13,0,G,695183,Spilarctia,prackendb
0.13,13,13,S,875881,Spilarctia lutea,prackendb
0.08,8,0,G,214365,Spilosoma,prackendb
0.08,8,8,S,875880,Spilosoma lubricipeda,prackendb
0.07,7,0,G,214310,Phragmatobia,prackendb
0.07,7,7,S,214311,Phragmatobia fuliginosa,prackendb
0.24,24,0,F2,132199,Lithosiini,prackendb
0.13,13,1,G,464722,Eilema,prackendb
0.07,7,7,S,987424,Eilema sororculum,prackendb
0.05,5,5,S,987419,Eilema depressum,prackendb
0.08,8,0,G,694657,Miltochrista,prackendb
0.08,8,8,S,987980,Miltochrista miniata,prackendb
0.03,3,0,G,694848,Cybosia,prackendb
0.03,3,3,S,987918,Cybosia mesomella,prackendb
0.3,30,3,F1,1583079,Erebinae,prackendb
0.15,15,0,G,292570,Euclidia,prackendb
0.15,15,15,S,938167,Euclidia mi,prackendb
0.1,10,0,G,56375,Catocala,prackendb
0.1,10,10,S,423510,Catocala fraxini,prackendb
0.02,2,0,G,938237,Laspeyria,prackendb
0.02,2,2,S,938238,Laspeyria flexula,prackendb
0.18,18,0,F1,27548,Lymantriinae,prackendb
0.09,9,0,G,13122,Lymantria,prackendb
0.09,9,9,S,78897,Lymantria monacha,prackendb
0.05,5,0,G,319798,Euproctis,prackendb
0.05,5,5,S,987935,Euproctis similis,prackendb
0.04,4,0,G,33413,Orgyia,prackendb
0.04,4,4,S,335469,Orgyia antiqua,prackendb
0.13,13,0,F1,95222,Herminiinae,prackendb
0.13,13,0,G,705937,Herminia,prackendb
0.13,13,13,S,987440,Herminia tarsipennalis,prackendb
0.08,8,0,F1,95217,Hypeninae,prackendb
0.05,5,0,G,95218,Hypena,prackendb
0.05,5,5,S,753189,Hypena proboscidalis,prackendb
0.03,3,0,G,411962,Schrankia,prackendb
0.03,3,3,S,411963,Schrankia costaestrigalis,prackendb
0.39,39,1,F,37571,Notodontidae,prackendb
0.12,12,0,F1,319765,Notodontinae,prackendb
0.08,8,0,G,214280,Notodonta,prackendb
0.06,6,6,S,988002,Notodonta ziczac,prackendb
0.02,2,2,S,753204,Notodonta dromedarius,prackendb
0.04,4,0,G,214308,Pheosia,prackendb
0.04,4,4,S,988018,Pheosia gnoma,prackendb
0.1,10,0,F1,319773,Phalerinae,prackendb
0.1,10,0,G,13633,Phalera,prackendb
0.1,10,10,S,753216,Phalera bucephala,prackendb
0.09,9,0,F1,319770,Ptilodontinae,prackendb
0.09,9,0,G,987448,Ptilodon,prackendb
0.09,9,9,S,987449,Ptilodon capucinus,prackendb
0.04,4,0,F1,319766,Stauropinae,prackendb
0.04,4,0,G,56587,Furcula,prackendb
0.04,4,4,S,987943,Furcula furcula,prackendb
0.03,3,0,F1,319762,Pygaerinae,prackendb
0.03,3,0,G,214089,Clostera,prackendb
0.03,3,3,S,987902,Clostera curtula,prackendb
0.14,14,0,F,319783,Nolidae,prackendb
0.09,9,0,F1,753688,Chloephorinae,prackendb
0.09,9,0,G,572722,Nycteola,prackendb
0.09,9,9,S,988004,Nycteola revayana,prackendb
0.05,5,0,F1,95245,Nolinae,prackendb
0.05,5,0,G,56393,Meganola,prackendb
0.05,5,5,S,987977,Meganola albula,prackendb
2.62,262,8,O6,37572,Papilionoidea,prackendb
1.65,165,3,F,33415,Nymphalidae,prackendb
0.68,68,0,F1,40040,Nymphalinae,prackendb
0.42,42,0,F2,171576,Nymphalini,prackendb
0.29,29,1,G,76218,Nymphalis,prackendb
0.21,21,1,G1,111880,Aglais,prackendb
0.11,11,11,S,111881,Nymphalis urticae,prackendb
0.09,9,9,S,171585,Nymphalis io,prackendb
0.07,7,0,G1,442324,Nymphalis,prackendb
0.07,7,7,S,171594,Nymphalis polychloros,prackendb
0.13,13,1,G,42274,Vanessa,prackendb
0.07,7,7,S,42275,Vanessa atalanta,prackendb
0.05,5,5,S,171605,Vanessa cardui,prackendb
0.26,26,0,F2,171578,Melitaeini,prackendb
0.26,26,1,F3,171580,Melitaeina,prackendb
0.13,13,0,G,104514,Melitaea,prackendb
0.13,13,13,S,113334,Melitaea cinxia,prackendb
0.12,12,0,G,596672,Mellicta,prackendb
0.12,12,12,S,113330,Mellicta athalia,prackendb
0.44,44,0,F1,42282,Satyrinae,prackendb
0.35,35,0,F2,127320,Satyrini,prackendb
0.12,12,0,F3,150883,Maniolina,prackendb
0.12,12,0,G,111919,Maniola,prackendb
0.1,10,0,G1,111950,jurtina species complex,prackendb
0.1,10,10,S,191418,Maniola jurtina,prackendb
0.02,2,0,G1,111885,Aphantopus,prackendb
0.02,2,2,S,2795564,Maniola hyperantus,prackendb
0.1,10,0,F3,366209,Parargina,prackendb
0.07,7,0,G,111932,Pararge,prackendb
0.07,7,7,S,116150,Pararge aegeria,prackendb
0.03,3,0,G,111915,Lasiommata,prackendb
0.03,3,3,S,111917,Lasiommata megera,prackendb
0.05,5,0,F3,167180,Mycalesina,prackendb
0.05,5,0,G,110367,Bicyclus,prackendb
0.05,5,5,S,110368,Bicyclus anynana,prackendb
0.04,4,0,F3,150884,Melanargiina,prackendb
0.04,4,0,G,111922,Melanargia,prackendb
0.04,4,4,S,111923,Melanargia galathea,prackendb
0.04,4,0,F3,150886,Satyrina,prackendb
0.04,4,0,G,111908,Hipparchia,prackendb
0.04,4,4,S,111912,Hipparchia semele,prackendb
0.09,9,0,F2,1664845,Erebiini,prackendb
0.09,9,1,G,111897,Erebia,prackendb
0.05,5,5,S,111903,Erebia ligea,prackendb
0.03,3,3,S,447833,Erebia aethiops,prackendb
0.26,26,0,F1,40037,Heliconiinae,prackendb
0.21,21,0,F2,127312,Argynnini,prackendb
0.08,8,0,G,127313,Boloria,prackendb
0.08,8,8,S,191398,Boloria selene,prackendb
0.08,8,0,G,525812,Fabriciana,prackendb
0.08,8,8,S,405009,Fabriciana adippe,prackendb
0.05,5,0,G,405031,Brenthis,prackendb
0.05,5,5,S,405034,Brenthis ino,prackendb
0.05,5,0,F2,127322,Heliconiini,prackendb
0.05,5,0,G,33416,Heliconius,prackendb
0.05,5,5,S,33443,Heliconius sara,prackendb
0.17,17,0,F1,127218,Danainae,prackendb
0.16,16,0,F2,42315,Ithomiini,prackendb
0.16,16,0,F3,344711,Melinaeina,prackendb
0.16,16,6,G,64444,Melinaea,prackendb
0.05,5,0,S,304554,Melinaea menophilus,prackendb
0.05,5,5,S1,331302,Melinaea menophilus n. ssp. AW-2005,prackendb
0.05,5,0,S,331299,Melinaea marsaeus,prackendb
0.05,5,5,S1,331333,Melinaea marsaeus rileyi,prackendb
0.01,1,0,F2,30248,Danaini,prackendb
0.01,1,0,F3,344705,Danaina,prackendb
0.01,1,0,G,13036,Danaus,prackendb
0.01,1,0,G1,151542,Danaus,prackendb
0.01,1,0,S,13037,Danaus plexippus,prackendb
0.01,1,1,S1,278856,Danaus plexippus plexippus,prackendb
0.07,7,0,F1,100750,Limenitidinae,prackendb
0.07,7,0,F2,215788,Limenitidini,prackendb
0.07,7,0,G,124410,Limenitis,prackendb
0.07,7,7,S,270466,Limenitis camilla,prackendb
0.41,41,1,F,27544,Lycaenidae,prackendb
0.36,36,2,F1,42297,Polyommatinae,prackendb
0.08,8,0,G,1821620,Cyaniris,prackendb
0.08,8,8,S,988025,Cyaniris semiargus,prackendb
0.07,7,3,G,138069,Lysandra,prackendb
0.03,3,3,S,268709,Lysandra coridon,prackendb
0.01,1,1,S,138070,Lysandra bellargus,prackendb
0.06,6,0,G,203780,Glaucopsyche,prackendb
0.06,6,6,S,203781,Glaucopsyche alexis,prackendb
0.05,5,0,G,91737,Aricia,prackendb
0.03,3,3,S,91739,Aricia agestis,prackendb
0.02,2,2,S,91738,Aricia artaxerxes,prackendb
0.03,3,0,G,42298,Celastrina,prackendb
0.03,3,3,S,203782,Celastrina argiolus,prackendb
0.03,3,0,G,265382,Polyommatus,prackendb
0.03,3,3,S,265386,Polyommatus icarus,prackendb
0.02,2,0,G,242266,Plebejus,prackendb
0.02,2,2,S,242267,Plebejus argus,prackendb
0.04,4,0,F1,124406,Lycaeninae,prackendb
0.04,4,0,G,265359,Lycaena,prackendb
0.04,4,4,S,282391,Lycaena phlaeas,prackendb
0.33,33,1,F,7114,Pieridae,prackendb
0.2,20,0,F1,42449,Pierinae,prackendb
0.2,20,0,F2,152601,Pierini,prackendb
0.13,13,0,G,7115,Pieris,prackendb
0.06,6,6,S,64459,Pieris rapae,prackendb
0.05,5,5,S,7116,Pieris brassicae,prackendb
0.02,2,2,S,78633,Pieris napi,prackendb
0.06,6,0,G,129396,Aporia,prackendb
0.06,6,6,S,129397,Aporia crataegi,prackendb
0.01,1,0,G,72244,Anthocharis,prackendb
0.01,1,1,S,227532,Anthocharis cardamines,prackendb
0.1,10,0,F1,151208,Dismorphiinae,prackendb
0.1,10,0,G,189907,Leptidea,prackendb
0.1,10,10,S,189913,Leptidea sinapis,prackendb
0.02,2,0,F1,42450,Coliadinae,prackendb
0.02,2,0,G,42295,Colias,prackendb
0.02,2,2,S,72248,Colias croceus,prackendb
0.15,15,0,F,7143,Papilionidae,prackendb
0.15,15,0,F1,42289,Papilioninae,prackendb
0.09,9,0,F2,189315,Papilionini,prackendb
0.09,9,0,G,7145,Papilio,prackendb
0.05,5,5,S,76193,Papilio machaon,prackendb
0.04,4,4,S,76194,Papilio polytes,prackendb
0.06,6,0,F2,189314,Leptocircini,prackendb
0.06,6,0,G,157396,Iphiclides,prackendb
0.06,6,6,S,110791,Iphiclides podalirius,prackendb
1.88,188,0,O6,82592,Geometroidea,prackendb
1.88,188,2,F,82593,Geometridae,prackendb
0.8,80,1,F1,82596,Ennominae,prackendb
0.1,10,0,G,393392,Macaria,prackendb
0.1,10,10,S,688445,Macaria notata,prackendb
0.09,9,0,G,214128,Ennomos,prackendb
0.06,6,6,S,722662,Ennomos fuscantarius,prackendb
0.03,3,3,S,875883,Ennomos quercinarius,prackendb
0.08,8,0,G,572919,Selenia,prackendb
0.08,8,8,S,934894,Selenia dentaria,prackendb
0.08,8,0,G,934914,Apeira,prackendb
0.08,8,8,S,934915,Apeira syringaria,prackendb
0.07,7,0,G,82594,Biston,prackendb
0.07,7,7,S,82595,Biston betularia,prackendb
0.07,7,0,G,704816,Opisthograptis,prackendb
0.07,7,7,S,934882,Opisthograptis luteolata,prackendb
0.07,7,0,G,104475,Agriopis,prackendb
0.06,6,6,S,104476,Agriopis aurantiaria,prackendb
0.01,1,1,S,190331,Agriopis marginaria,prackendb
0.06,6,0,G,104473,Erannis,prackendb
0.06,6,6,S,104474,Erannis defoliaria,prackendb
0.05,5,0,G,704699,Crocallis,prackendb
0.05,5,5,S,934829,Crocallis elinguaria,prackendb
0.05,5,0,G,190355,Peribatodes,prackendb
0.05,5,5,S,190356,Peribatodes rhomboidaria,prackendb
0.03,3,0,G,692034,Ligdia,prackendb
0.03,3,3,S,934875,Ligdia adustata,prackendb
0.02,2,0,G,82597,Campaea,prackendb
0.02,2,2,S,934813,Campaea margaritaria,prackendb
0.02,2,0,G,722672,Hylaea,prackendb
0.02,2,2,S,722673,Hylaea fasciaria,prackendb
0.78,78,1,F1,104450,Larentiinae,prackendb
0.23,23,9,G,214137,Eupithecia,prackendb
0.06,6,6,S,934844,Eupithecia centaureata,prackendb
0.02,2,2,S,934866,Eupithecia vulgata,prackendb
0.02,2,2,S,934840,Eupithecia abbreviata,prackendb
0.02,2,2,S,934845,Eupithecia dodoneata,prackendb
0.02,2,2,S,934847,Eupithecia exiguata,prackendb
0.1,10,0,G,104458,Hydriomena,prackendb
0.1,10,10,S,104460,Hydriomena furcata,prackendb
0.1,10,0,G,934939,Gymnoscelis,prackendb
0.1,10,10,S,934940,Gymnoscelis rufifasciata,prackendb
0.07,7,0,G,104456,Ecliptopera,prackendb
0.07,7,7,S,104457,Ecliptopera silaceata,prackendb
0.06,6,0,G,934935,Electrophaes,prackendb
0.06,6,6,S,934936,Electrophaes corylata,prackendb
0.05,5,0,G,214392,Chloroclysta,prackendb
0.05,5,5,S,934828,Chloroclysta siterata,prackendb
0.04,4,0,G,104451,Operophtera,prackendb
0.04,4,4,S,104452,Operophtera brumata,prackendb
0.04,4,0,G,934916,Aplocera,prackendb
0.04,4,4,S,934917,Aplocera efformata,prackendb
0.04,4,0,G,873511,Philereme,prackendb
0.04,4,4,S,934888,Philereme vetulata,prackendb
0.02,2,0,G,326956,Thera,prackendb
0.02,2,2,S,987013,Thera britannica,prackendb
0.01,1,0,G,214189,Lobophora,prackendb
0.01,1,1,S,934876,Lobophora halterata,prackendb
0.01,1,0,G,190368,Xanthorhoe,prackendb
0.01,1,1,S,934904,Xanthorhoe spadicearia,prackendb
0.11,11,0,F1,393382,Alsophilinae,prackendb
0.11,11,0,G,104485,Alsophila,prackendb
0.11,11,11,S,104486,Alsophila aescularia,prackendb
0.1,10,0,F1,104442,Sterrhinae,prackendb
0.1,10,0,G,104446,Idaea,prackendb
0.1,10,10,S,104447,Idaea aversata,prackendb
0.07,7,0,F1,104461,Geometrinae,prackendb
0.07,7,0,G,934941,Hemistola,prackendb
0.07,7,7,S,934942,Hemistola chrysoprasaria,prackendb
0.85,85,0,O6,37573,Pyraloidea,prackendb
0.62,62,0,F,268499,Crambidae,prackendb
0.45,45,1,F1,40081,Crambinae,prackendb
0.14,14,0,G,572808,Agriphila,prackendb
0.08,8,8,S,1660579,Agriphila geniculea,prackendb
0.06,6,6,S,1594226,Agriphila tristella,prackendb
0.11,11,0,G,572825,Chrysoteuchia,prackendb
0.11,11,11,S,1594250,Chrysoteuchia culmella,prackendb
0.08,8,0,G,40084,Diatraea,prackendb
0.08,8,8,S,40085,Diatraea saccharalis,prackendb
0.06,6,0,G,1368975,Calamotropha,prackendb
0.06,6,6,S,1371681,Calamotropha paludella,prackendb
0.05,5,0,G,168630,Chilo,prackendb
0.05,5,5,S,168631,Chilo suppressalis,prackendb
0.17,17,0,F1,299362,Nymphulinae,prackendb
0.09,9,0,G,687116,Parapoynx,prackendb
0.09,9,9,S,1594321,Parapoynx stratiotata,prackendb
0.08,8,0,G,1666817,Acentria,prackendb
0.08,8,8,S,1666818,Acentria ephemerella,prackendb
0.23,23,0,F,7135,Pyralidae,prackendb
0.15,15,0,F1,299347,Pyralinae,prackendb
0.12,12,0,G,1101109,Hypsopygia,prackendb
0.12,12,12,S,1101110,Hypsopygia costalis,prackendb
0.03,3,0,G,1101094,Endotricha,prackendb
0.03,3,3,S,1101095,Endotricha flammealis,prackendb
0.08,8,0,F1,40083,Phycitinae,prackendb
0.05,5,0,G,989881,Apomyelois,prackendb
0.05,5,5,S,1666458,Apomyelois bistriatella,prackendb
0.02,2,0,G,687068,Acrobasis,prackendb
0.02,2,2,S,1857951,Acrobasis suavella,prackendb
0.01,1,0,G,680682,Amyelois,prackendb
0.01,1,1,S,680683,Amyelois transitella,prackendb
0.38,38,0,O6,40092,Hesperioidea,prackendb
0.38,38,0,F,40093,Hesperiidae,prackendb
0.19,19,0,F1,40096,Hesperiinae,prackendb
0.19,19,0,F2,2839394,Hesperiini,prackendb
0.09,9,0,G,218743,Ochlodes,prackendb
0.09,9,9,S,876063,Ochlodes sylvanus,prackendb
0.05,5,0,G,218734,Hesperia,prackendb
0.05,5,5,S,291688,Hesperia comma,prackendb
0.05,5,0,G,218770,Thymelicus,prackendb
0.05,5,5,S,272628,Thymelicus sylvestris,prackendb
0.16,16,0,F1,40100,Pyrginae,prackendb
0.11,11,0,G,40102,Pyrgus,prackendb
0.11,11,11,S,218760,Pyrgus malvae,prackendb
0.05,5,0,G,76212,Erynnis,prackendb
0.05,5,5,S,520884,Erynnis tages,prackendb
0.03,3,0,F1,218718,Heteropterinae,prackendb
0.03,3,0,G,218719,Carterocephalus,prackendb
0.03,3,3,S,218720,Carterocephalus palaemon,prackendb
0.29,29,0,O6,37569,Bombycoidea,prackendb
0.24,24,0,F,7128,Sphingidae,prackendb
0.11,11,0,F1,82617,Macroglossinae,prackendb
0.08,8,0,F2,523174,Dilophonotini,prackendb
0.08,8,0,G,82622,Hemaris,prackendb
0.08,8,8,S,987953,Hemaris fuciformis,prackendb
0.03,3,0,F2,523176,Macroglossini,prackendb
0.03,3,0,G,283833,Deilephila,prackendb
0.03,3,3,S,644661,Deilephila porcellus,prackendb
0.11,11,0,F1,469321,Smerinthinae,prackendb
0.11,11,0,F2,523180,Smerinthini,prackendb
0.09,9,0,G,522847,Mimas,prackendb
0.09,9,9,S,522848,Mimas tiliae,prackendb
0.02,2,0,G,522835,Laothoe,prackendb
0.02,2,2,S,522836,Laothoe populi,prackendb
0.02,2,0,F1,82616,Sphinginae,prackendb
0.02,2,0,F2,523164,Sphingini,prackendb
0.02,2,0,G,7129,Manduca,prackendb
0.02,2,2,S,7130,Manduca sexta,prackendb
0.05,5,0,F,7089,Bombycidae,prackendb
0.05,5,0,F1,475327,Bombycinae,prackendb
0.05,5,0,G,7090,Bombyx,prackendb
0.05,5,5,S,7091,Bombyx mori,prackendb
0.25,25,0,O6,104493,Pterophoroidea,prackendb
0.25,25,0,F,186111,Pterophoridae,prackendb
0.25,25,0,F1,186112,Pterophorinae,prackendb
0.14,14,0,G,1594452,Marasmarcha,prackendb
0.14,14,14,S,1594453,Marasmarcha lunaedactyla,prackendb
0.08,8,0,G,753424,Stenoptilia,prackendb
0.08,8,8,S,1660692,Stenoptilia bipunctidactyla,prackendb
0.03,3,0,G,467773,Emmelina,prackendb
0.03,3,3,S,467774,Emmelina monodactyla,prackendb
0.18,18,0,O6,104423,Drepanoidea,prackendb
0.18,18,1,F,104425,Drepanidae,prackendb
0.1,10,0,F1,219490,Thyatirinae,prackendb
0.09,9,0,G,219491,Habrosyne,prackendb
0.09,9,9,S,721137,Habrosyne pyritoides,prackendb
0.01,1,0,G,721162,Thyatira,prackendb
0.01,1,1,S,721163,Thyatira batis,prackendb
0.07,7,0,F1,104465,Drepaninae,prackendb
0.05,5,0,G,104426,Drepana,prackendb
0.05,5,5,S,104428,Drepana falcataria,prackendb
0.02,2,0,G,721164,Watsonalla,prackendb
0.02,2,2,S,721165,Watsonalla binaria,prackendb
1.39,139,4,O5,104430,Apoditrysia,prackendb
0.72,72,0,O6,37568,Tortricoidea,prackendb
0.72,72,1,F,7139,Tortricidae,prackendb
0.6,60,0,F1,81687,Olethreutinae,prackendb
0.22,22,0,F2,581385,Eucosmini,prackendb
0.16,16,0,G,29054,Epinotia,prackendb
0.08,8,8,S,1594293,Epinotia bilunana,prackendb
0.05,5,5,S,1594294,Epinotia demarniana,prackendb
0.03,3,3,S,989769,Epinotia nisella,prackendb
0.06,6,0,G,581513,Notocelia,prackendb
0.06,6,6,S,1594315,Notocelia uddmanniana,prackendb
0.21,21,0,F2,581387,Grapholitini,prackendb
0.13,13,0,G,581588,Pammene,prackendb
0.08,8,8,S,1870148,Pammene aurita,prackendb
0.05,5,5,S,1101027,Pammene fasciana,prackendb
0.04,4,0,G,293340,Grapholita,prackendb
0.04,4,4,S,192188,Grapholita molesta,prackendb
0.04,4,0,G,82599,Cydia,prackendb
0.04,4,4,S,1100963,Cydia splendana,prackendb
0.17,17,0,F2,581389,Olethreutini,prackendb
0.1,10,2,G,572704,Apotomis,prackendb
0.05,5,5,S,1100916,Apotomis turbidana,prackendb
0.03,3,3,S,1100915,Apotomis betuletana,prackendb
0.04,4,0,G,581658,Eudemis,prackendb
0.04,4,4,S,1100989,Eudemis profundana,prackendb
0.03,3,0,G,572852,Hedya,prackendb
0.03,3,3,S,1869985,Hedya salicella,prackendb
0.11,11,0,F1,65022,Tortricinae,prackendb
0.08,8,0,F2,173709,Tortricini,prackendb
0.08,8,0,G,572799,Acleris,prackendb
0.03,3,3,S,758706,Acleris emargana,prackendb
0.03,3,3,S,1100899,Acleris literana,prackendb
0.02,2,2,S,758717,Acleris sparsana,prackendb
0.03,3,0,F2,81689,Archipini,prackendb
0.03,3,0,G,192190,Pandemis,prackendb
0.03,3,3,S,753214,Pandemis cinnamomeana,prackendb
0.45,45,0,O6,104434,Sesioidea,prackendb
0.45,45,0,F,106496,Sesiidae,prackendb
0.45,45,1,F1,106499,Sesiinae,prackendb
0.34,34,0,F2,301641,Synanthedonini,prackendb
0.25,25,3,G,106500,Synanthedon,prackendb
0.07,7,7,S,301036,Synanthedon formicaeformis,prackendb
0.06,6,6,S,1108570,Synanthedon myopaeformis,prackendb
